URL,Artist,Album,Date
http://pitchfork.com/news/30163-sparklehorse-polyphonic-spree-rjd2-do-inightmarei/,"Sparklehorse, Polyphonic Spree, RJD2 Do Nightmare",Paul Thompson,10.09.2008
http://pitchfork.com/news/30164-oink-founder-several-users-charged/,"OiNK Founder, Several Users Charged",Paul Thompson,11.09.2008
http://pitchfork.com/news/30165-kanye-west-arrested-for-assaulting-photog-cameraman/,"Kanye West Arrested for Assaulting Photog, Cameraman",Paul Thompson,11.09.2008
http://pitchfork.com/news/30167-death-cab-national-battles-boost-merge-b-day-box/,"Death Cab, National, Battles Boost Merge B-Day Box",Paul Thompson,11.09.2008
http://pitchfork.com/news/30168-deerhunter-mastodon-ted-leo-celebrate-ichunkleti/,"Deerhunter, Mastodon, Ted Leo Celebrate Chunklet",Dave Maher,11.09.2008
http://pitchfork.com/news/30169-okkervil-river-launch-tour-help-fans-go-green/,"Okkervil River Launch Tour, Help Fans Go Green",Paul Thompson,11.09.2008
http://pitchfork.com/news/30170-cut-copy-kick-off-tour-with-the-presets/,Cut Copy Kick Off Tour With the Presets,Dave Maher,11.09.2008
http://pitchfork.com/news/30171-hot-chip-cover-vampire-weekend-with-peter-gabriel/,Hot Chip Cover Vampire Weekend With Peter Gabriel?,Matthew Solarski,11.09.2008
http://pitchfork.com/news/30172-love-is-all-cover-faith-no-more-add-dates/,"Love Is All Cover Faith No More, Add Dates",Paul Thompson,11.09.2008
http://pitchfork.com/news/30173-oasis-cancel-nyc-show-share-lp-info-school-buskers/,"Oasis Cancel NYC Show, Share LP Info, School Buskers",Matthew Solarski,11.09.2008
http://pitchfork.com/news/30174-the-faint-prepare-to-ifasciinatie-on-fall-tour/,The Faint Prepare to Fasciinate on Fall Tour,Dave Maher,11.09.2008
http://pitchfork.com/news/30175-jack-white-scores-bond-themed-coke-zero-ad/,Jack White Scores Bond-Themed Coke Zero Ad,Paul Thompson,12.09.2008
http://pitchfork.com/news/30176-strokes-moretti-reveals-little-joy-debut-details/,Strokes' Moretti Reveals Little Joy Debut Details,Dave Maher,12.09.2008
http://pitchfork.com/news/30177-arctic-monkeys-to-issue-live-dvd/,Arctic Monkeys to Issue Live DVD,Paul Thompson,12.09.2008
http://pitchfork.com/news/30178-yo-la-tengos-kaplan-hubley-bike-for-ms-benefit/,"Yo La Tengo's Kaplan, Hubley Bike for MS Benefit",Paul Thompson,12.09.2008
http://pitchfork.com/news/30179-rem-nirvana-coldplay-interpol-on-new-guitar-hero/,"R.E.M., Nirvana, Coldplay, Interpol on New Guitar Hero",Paul Thompson,12.09.2008
http://pitchfork.com/news/30180-radiohead-at-work-on-iin-rainbowsi-follow-up/,Radiohead at Work on In Rainbows Follow-Up,Matthew Solarski,12.09.2008
http://pitchfork.com/news/30181-jack-white-dont-blame-me-for-that-bond-coke-ad/,Jack White: Don't Blame Me for That Bond Coke Ad,Amy Phillips,13.09.2008
http://pitchfork.com/news/30182-photos-fender-jazzmaster-50th-anniversary-new-york-ny-091208/,"Photos: Fender Jazzmaster 50th Anniversary [New York, NY; 09/12/08]",Pitchfork Staff,15.09.2008
http://pitchfork.com/news/30185-the-killers-reveal-new-album-iday-agei/,"The Killers Reveal New Album, Day & Age",Paul Thompson,15.09.2008
http://pitchfork.com/news/30186-richard-marx-auctions-sigur-ros-tickets/,Richard Marx Auctions Sigur Rós Tickets,Paul Thompson,15.09.2008
http://pitchfork.com/news/30187-brian-eno-makes-interactive-music-for-isporei/,Brian Eno Makes Interactive Music for Spore,Dave Maher,15.09.2008
http://pitchfork.com/news/30188-rip-pink-floyds-rick-wright/,R.I.P. Pink Floyd's Rick Wright,Matthew Solarski,15.09.2008
http://pitchfork.com/news/30189-nick-cave-launches-bad-seeds-tour-scores-ithe-roadi/,"Nick Cave Launches Bad Seeds Tour, Scores The Road",Dave Maher and Amy Phillips,15.09.2008
http://pitchfork.com/news/30190-ted-leo-and-the-pharmacists-issue-surprise-charity-ep/,Ted Leo and the Pharmacists Issue Surprise Charity EP,Paul Thompson,15.09.2008
http://pitchfork.com/news/30192-sixth-jay-reatard-matador-single-on-sale-today/,Sixth Jay Reatard Matador Single on Sale Today,Paul Thompson,16.09.2008
http://pitchfork.com/news/30193-hot-chip-go-team-ruby-suns-on-charity-compilation/,"Hot Chip, Go! Team, Ruby Suns on Charity Compilation",Dave Maher,16.09.2008
http://pitchfork.com/news/30194-kanye-rerecords-love-lockdown-defends-auto-tune/,"Kanye Rerecords ""Love Lockdown"", Defends Auto-Tune",Paul Thompson,16.09.2008
http://pitchfork.com/news/30195-robert-smith-reveals-cure-lp-details-bitches-at-itunes/,"Robert Smith Reveals Cure LP Details, Bitches at iTunes",Dave Maher,16.09.2008
http://pitchfork.com/news/30196-james-murphy-hot-chip-no-age-play-tennents-series/,"James Murphy, Hot Chip, No Age Play Tennent's Series",Paul Thompson,16.09.2008
http://pitchfork.com/news/30197-feist-elvis-costello-do-christmas-with-stephen-colbert/,"Feist, Elvis Costello Do Christmas With Stephen Colbert",Paul Thompson,16.09.2008
http://pitchfork.com/news/30198-death-cab-release-another-freakin-digital-ep/,Death Cab Release Another Freakin' Digital EP,Dave Maher,16.09.2008
http://pitchfork.com/news/30199-kanye-premieres-new-songs-for-jenny-lewis-ears-only/,Kanye Premieres New Songs for Jenny Lewis' Ears Only,Paul Thompson,17.09.2008
http://pitchfork.com/news/30200-nine-inch-nails-cancel-reschedule-some-shows/,"Nine Inch Nails Cancel, Reschedule Some Shows",Dave Maher,17.09.2008
http://pitchfork.com/news/30201-hold-steady-national-vamp-weekend-on-kexp-comp/,"Hold Steady, National, Vamp Weekend on KEXP Comp",Dave Maher,17.09.2008
http://pitchfork.com/news/30202-of-montreal-push-back-release-date-get-remixed/,"Of Montreal Push Back Release Date, Get Remixed",Paul Thompson,17.09.2008
http://pitchfork.com/news/30203-rip-motown-producersongwriter-norman-whitfield/,R.I.P. Motown Producer/Songwriter Norman Whitfield,Matthew Solarski,17.09.2008
http://pitchfork.com/news/30204-smashing-pumpkins-chronicle-reunion-on-dvd/,Smashing Pumpkins Chronicle Reunion on DVD,Dave Maher,17.09.2008
http://pitchfork.com/news/30206-rapture-put-ghostface-daft-punks-bangalter-on-dj-mix/,"Rapture Put Ghostface, Daft Punk's Bangalter on DJ Mix",Paul Thompson,18.09.2008
http://pitchfork.com/news/30207-hercules-love-affair-announce-north-american-tour/,Hercules & Love Affair Announce North American Tour,Paul Thompson,18.09.2008
http://pitchfork.com/news/30208-my-bloody-valentine-co-curated-atp-kicks-off-today/,My Bloody Valentine Co-Curated ATP Kicks Off Today,Paul Thompson,18.09.2008
http://pitchfork.com/news/30209-radiohead-of-montreal-decemberists-on-charity-comp/,"Radiohead, Of Montreal, Decemberists on Charity Comp",Paul Thompson,18.09.2008
http://pitchfork.com/news/30210-andre-3000s-solo-concept-album-due-soon/,"Andre 3000's Solo ""Concept"" Album Due Soon?",Paul Thompson,18.09.2008
http://pitchfork.com/news/30344-gang-of-four-menomena-faux-hoax/,Gang of Four + Menomena = Faux Hoax,Laura Pearson,06.07.2006
http://pitchfork.com/news/30701-future-of-music-coalition-takes-on-musician-healthcare/,Future of Music Coalition Takes on Musician Healthcare,Dave Maher,11.09.2006
http://pitchfork.com/news/30706-photos-touch-go-25-hideout-chicago/,"Photos: Touch and Go 25 [Hideout, Chicago]",Ryan Schreiber,11.09.2006
http://pitchfork.com/news/31110-cmj-report-thursday-amy-phillips/,CMJ Report: Thursday [Amy Phillips],Amy Phillips and William Kirk,03.11.2006
http://pitchfork.com/news/31119-cmj-report-friday-amy-phillips/,CMJ Report: Friday [Amy Phillips],Amy Phillips and William Kirk,12.11.2006
http://pitchfork.com/news/31122-cmj-report-saturday-amy-phillips/,CMJ Report: Saturday [Amy Phillips],Amy Phillips and William Kirk,05.11.2006
http://pitchfork.com/news/31123-cmj-report-saturday-brandon-stosuy/,CMJ Report: Saturday [Brandon Stosuy],Brandon Stosuy,05.11.2006
http://pitchfork.com/news/31410-sam-prekop-talks-new-sea-and-cake-disc/,Sam Prekop Talks New Sea and Cake Disc,Matthew Solarski,10.01.2007
http://pitchfork.com/news/32247-anti-pop-consortium-talk-reunion/,Anti-Pop Consortium Talk Reunion,Dave Maher,29.08.2007
http://pitchfork.com/news/32318-shudder-to-think-reunite/,Shudder to Think Reunite!!,Dave Maher,14.09.2007
http://pitchfork.com/news/32794-pitchfork-seeks-graphics-intern-in-brooklyn-office/,Pitchfork Seeks Graphics Intern in Brooklyn Office,Pitchfork,27.05.2009
http://pitchfork.com/news/32834-beauty-pills-clark-undergoes-successful-heart-surgery/,Beauty Pill's Clark Undergoes Successful Heart Surgery,Matthew Solarski,25.02.2008
http://pitchfork.com/news/33034-nellie-mckay-scores-ielectioni-musical-plans-shows/,"Nellie McKay Scores Election Musical, Plans Shows",Matthew Solarski,22.04.2008
http://pitchfork.com/news/33167-regina-spektor-oscar-the-grouch-celebrate-israel/,"Regina Spektor, Oscar the Grouch Celebrate Israel",Paul Thompson,21.05.2008
http://pitchfork.com/news/33184-def-jux-rapperproducer-camu-tao-rip/,"Def Jux Rapper/Producer Camu Tao, R.I.P.",Dave Maher,27.05.2008
http://pitchfork.com/news/33370-automator-jsbxs-simins-men-without-pants/,Automator + JSBX's Simins = Men Without Pants,Dave Maher,25.07.2008
http://pitchfork.com/news/33415-deacon-alan-vega-faust-oneida-on-free-wfmu-comp/,"Deacon, Alan Vega, Faust, Oneida on Free WFMU Comp",Dave Maher,07.08.2008
http://pitchfork.com/news/33444-thurston-moore-matmos-andrew-wk-mercury-rev-play-thirlwell-curated-month-at-the-stone/,"Thurston Moore, Matmos, Andrew W.K., Mercury Rev Play Thirlwell-Curated Month at the Stone",Dave Maher,04.09.2008
http://pitchfork.com/news/33445-elverum-lunsford-blau-release-new-d-album/,"Elverum, Lunsford, Blau Release New D+ Album",Paul Thompson and Amy Phillips,04.09.2008
http://pitchfork.com/news/33446-oxford-collapse-kick-off-another-tour/,Oxford Collapse Kick Off Another Tour,Dave Maher,04.09.2008
http://pitchfork.com/news/33447-esg-return-to-the-stage-for-one-nyc-show/,ESG Return to the Stage for One NYC Show,Dave Maher,05.09.2008
http://pitchfork.com/news/33448-arbouretum-kick-off-joint-tour-with-pontiak/,Arbouretum Kick Off Joint Tour With Pontiak,Dave Maher,05.09.2008
http://pitchfork.com/news/33449-pattern-is-movement-beard-up-for-big-tour/,Pattern Is Movement Beard Up for Big Tour,Dave Maher,05.09.2008
http://pitchfork.com/news/33450-tv-eye-september-8-14/,T.V. Eye: September 8-14,Amy Phillips,08.09.2008
http://pitchfork.com/news/33451-no-age-xiu-xiu-high-places-guest-on-hawnay-troof-lp/,"No Age, Xiu Xiu, High Places Guest on Hawnay Troof LP",Dave Maher,08.09.2008
http://pitchfork.com/news/33452-crooked-fingers-schedule-fall-tour/,Crooked Fingers Schedule Fall Tour,Dave Maher,08.09.2008
http://pitchfork.com/news/33453-st-etienne-edwyn-collins-doves-play-heavenly-b-day/,"St. Etienne, Edwyn Collins, Doves Play Heavenly B-Day",Dave Maher,08.09.2008
http://pitchfork.com/news/33454-all-the-saints-sign-to-touch-and-go/,All the Saints Sign to Touch and Go,Dave Maher,09.09.2008
http://pitchfork.com/news/33455-frightened-rabbit-to-release-live-album/,Frightened Rabbit to Release Live Album,Amy Phillips,09.09.2008
http://pitchfork.com/news/33456-little-ones-send-album-stateside-tour-with-walkmen/,"Little Ones Send Album Stateside, Tour With Walkmen",Paul Thompson,09.09.2008
http://pitchfork.com/news/33457-radiohead-ballet-hits-the-road-this-fall/,Radiohead Ballet Hits the Road This Fall,Paul Thompson,10.09.2008
http://pitchfork.com/news/33465-cat-power-black-keys-play-guthriesteinbeck-tribute/,"Cat Power, Black Keys Play Guthrie/Steinbeck Tribute",Dave Maher,08.09.2008
http://pitchfork.com/news/33466-evangelicals-parenthetical-girls-plot-tour-together/,"Evangelicals, Parenthetical Girls Plot Tour Together",Paul Thompson,10.09.2008
http://pitchfork.com/news/33467-wedding-present-tour-with-earlimart-dirty-on-purpose/,"Wedding Present Tour With Earlimart, Dirty on Purpose",Dave Maher,10.09.2008
http://pitchfork.com/news/33468-shugo-tokumaru-to-tour-with-the-magnetic-fields/,Shugo Tokumaru to Tour With the Magnetic Fields,Paul Thompson,11.09.2008
http://pitchfork.com/news/33469-esg-explain-return-the-music-call-was-stronger/,"ESG Explain Return: ""The Music Call Was Stronger""",Amy Phillips,11.09.2008
http://pitchfork.com/news/33470-rza-flying-lotus-tom-morello-epmd-play-people-fest/,"RZA, Flying Lotus, Tom Morello, EPMD Play People Fest",Dave Maher,11.09.2008
http://pitchfork.com/news/33471-hold-steady-black-kids-annuals-play-basement-fest/,"Hold Steady, Black Kids, Annuals Play Basement Fest",Paul Thompson,11.09.2008
http://pitchfork.com/news/33472-flying-lotus-the-bug-carl-craig-eluvium-play-decibel/,"Flying Lotus, the Bug, Carl Craig, Eluvium Play Decibel",Matthew Solarski,12.09.2008
http://pitchfork.com/news/33473-jay-reatard-vivian-girls-eat-skull-play-goner-fest/,"Jay Reatard, Vivian Girls, Eat Skull Play Goner Fest",Dave Maher,12.09.2008
http://pitchfork.com/news/33474-jay-reatard-oneida-oakley-hall-play-i-am-festival/,"Jay Reatard, Oneida, Oakley Hall Play I AM FESTIVAL",Paul Thompson,12.09.2008
http://pitchfork.com/news/33475-tv-eye-september-15-21/,T.V. Eye: September 15-21,Amy Phillips,15.09.2008
http://pitchfork.com/news/33476-do-make-say-think-holy-fuck-lead-lola-fest-lineup/,"Do Make Say Think, Holy Fuck Lead LOLA Fest Lineup",Paul Thompson,15.09.2008
http://pitchfork.com/news/33477-sufjan-produces-debut-lp-from-the-welcome-wagon/,Sufjan Produces Debut LP From the Welcome Wagon,Paul Thompson,15.09.2008
http://pitchfork.com/news/33478-opeth-kick-off-tour-with-high-on-fire-nachtmystium/,"Opeth Kick Off Tour With High on Fire, Nachtmystium",Dave Maher,15.09.2008
http://pitchfork.com/news/33479-the-new-year-saddle-up-for-months-of-touring/,The New Year Saddle Up for Months of Touring,Matthew Solarski,15.09.2008
http://pitchfork.com/news/33480-the-aliens-explore-ilunai-on-sophomore-album-tour/,"The Aliens Explore Luna on Sophomore Album, Tour",Paul Thompson,16.09.2008
http://pitchfork.com/news/33481-thurston-moore-co-produces-new-religious-knives-lp/,Thurston Moore Co-Produces New Religious Knives LP,Paul Thompson,16.09.2008
http://pitchfork.com/news/33482-travis-pen-iode-to-j-smithi-on-new-album/,Travis Pen Ode to J. Smith on New Album,Paul Thompson,17.09.2008
http://pitchfork.com/news/33483-au-revoir-simone-papercuts-soft-circle-do-7-series/,"Au Revoir Simone, Papercuts, Soft Circle Do 7"" Series",Paul Thompson,17.09.2008
http://pitchfork.com/news/33495-caribou-wins-polaris-prize/,Caribou Wins Polaris Prize,Paul Thompson and Amy Phillips,29.09.2008
http://pitchfork.com/news/33503-annuals-prepare-to-unleash-second-album/,Annuals Prepare to Unleash Second Album,Paul Thompson,05.09.2008
http://pitchfork.com/news/33504-madlib-shares-new-beat-konducta-album-details/,Madlib Shares New Beat Konducta Album Details,Dave Maher,11.09.2008
http://pitchfork.com/news/33505-optimo-to-release-new-mix-album-on-domino/,Optimo to Release New Mix Album on Domino,Paul Thompson,11.09.2008
http://pitchfork.com/news/33506-nina-simone-set-ifreei-on-box-set/,Nina Simone Set Free on Box Set,Dave Maher,12.09.2008
http://pitchfork.com/news/33507-junior-boys-frontman-kelley-polar-on-morgan-geist-lp/,"Junior Boys Frontman, Kelley Polar on Morgan Geist LP",Paul Thompson,12.09.2008
http://pitchfork.com/news/33508-chromeo-hit-the-road-plan-chromeo-christmas-gig/,"Chromeo Hit the Road, Plan ""Chromeo Christmas"" Gig",Paul Thompson,12.09.2008
http://pitchfork.com/news/33509-baroness-launch-mammoth-fall-tour/,Baroness Launch Mammoth Fall Tour,Dave Maher,12.09.2008
http://pitchfork.com/news/33510-the-dears-return-with-new-lp-new-lineup-new-tour/,"The Dears Return With New LP, New Lineup, New Tour",Paul Thompson,15.09.2008
http://pitchfork.com/news/33511-talib-kweli-preps-live-dvd-with-krs-one-cameo/,Talib Kweli Preps Live DVD With KRS-One Cameo,Paul Thompson,15.09.2008
http://pitchfork.com/news/33512-the-who-bundle-classic-performances-on-dvdblu-ray/,The Who Bundle Classic Performances on DVD/Blu-ray,Dave Maher,15.09.2008
http://pitchfork.com/news/33513-desert-guitar-combo-etran-finatawa-plot-world-tour/,Desert Guitar Combo Etran Finatawa Plot World Tour,Dave Maher,16.09.2008
http://pitchfork.com/news/33514-goldfrapp-issue-iseventh-treei-special-edition/,Goldfrapp Issue Seventh Tree Special Edition,Paul Thompson,17.09.2008
http://pitchfork.com/news/33515-free-blood-collect-isinglesi-remixes-for-full-length/,"Free Blood Collect Singles, Remixes For Full-Length",Paul Thompson,17.09.2008
http://pitchfork.com/news/33516-mates-of-state-hit-the-road-open-for-santogold/,"Mates of State Hit the Road, Open for Santogold",Paul Thompson and Matthew Solarski,17.09.2008
http://pitchfork.com/news/33517-beatlescirque-du-soleil-documentary-due-on-dvd/,Beatles/Cirque du Soleil Documentary Due on DVD,Dave Maher,17.09.2008
http://pitchfork.com/news/33518-hot-chip-kick-off-fall-tour/,Hot Chip Kick Off Fall Tour,Paul Thompson,18.09.2008
http://pitchfork.com/news/33519-the-thermals-line-up-some-live-dates/,The Thermals Line Up Some Live Dates,Paul Thompson,18.09.2008
http://pitchfork.com/news/33520-belle-and-sebastian-collect-ibbc-sessionsi-on-new-comp/,Belle and Sebastian Collect BBC Sessions on New Comp,Paul Thompson,18.09.2008
http://pitchfork.com/news/33521-brendan-canning-talks-new-video-next-bss-album/,"Brendan Canning Talks New Video, Next BSS Album",Dave Maher,18.09.2008
http://pitchfork.com/news/33522-rip-plot-to-blow-up-the-eiffel-towers-willy-graves/,R.I.P. Plot to Blow Up the Eiffel Tower's Willy Graves,Paul Thompson,19.09.2008
http://pitchfork.com/news/33523-ryan-adams-announces-icardinologyi-lp-adds-dates/,"Ryan Adams Announces Cardinology LP, Adds Dates",Paul Thompson,19.09.2008
http://pitchfork.com/news/33524-tv-on-the-radio-add-dates-idear-sciencei-hits-itunes/,"TV on the Radio Add Dates, Dear Science Hits iTunes",Paul Thompson,19.09.2008
http://pitchfork.com/news/33525-subtle-announce-tour-remixcollaboration-record/,"Subtle Announce Tour, Remix/Collaboration Record",Dave Maher,19.09.2008
http://pitchfork.com/news/33526-gorillaz-totally-not-breaking-up-planning-new-album/,"Gorillaz Totally Not Breaking Up, Planning New Album",Paul Thompson,19.09.2008
http://pitchfork.com/news/33527-the-mighty-underdogs-announce-first-headlining-tour/,The Mighty Underdogs Announce First Headlining Tour,Dave Maher,19.09.2008
http://pitchfork.com/news/33528-sonic-youths-kim-gordon-starts-fashion-line/,Sonic Youth's Kim Gordon Starts Fashion Line,Paul Thompson,19.09.2008
